Date,Time,SpinVel,SpinTrq,SpinPwr,SpinSP,FeedVel,FeedPos,FeedTrq,FRO,PathVel,XPos,XVel,XTrq,YPos,YVel,YTrq,ZPos,ZVel,ZTrq,Gcode,Low,High,Ktype1,Ktype2,Ktype3,Ktype4,O2,ToolTemp,Tool2Temp
2025-07-07,15:16:05.21,194.39,57.60,1754.07,465.00,9.500,203.3116,10.15,100.00,0.00,0.0070,0.001,0.08,-0.0063,-0.000,-1.62,0.0007,0.000,1.95,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,34.4,0.0
2025-07-07,15:16:06.21,247.45,56.41,2137.06,465.00,9.500,203.4698,9.90,100.00,0.00,0.0070,-0.000,-0.02,-0.0063,-0.000,-1.51,0.0007,-0.000,2.15,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,37.4,0.0
2025-07-07,15:16:07.21,300.29,55.92,2536.80,465.00,9.500,203.6279,9.72,100.00,0.00,0.0070,0.000,-0.27,-0.0063,0.000,-1.39,0.0007,0.000,2.23,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,39.8,0.0
2025-07-07,15:16:08.21,352.93,56.38,2968.42,465.00,9.500,203.7861,10.23,100.00,0.00,0.0070,-0.000,-0.13,-0.0063,-0.000,-1.42,0.0007,-0.000,2.40,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,41.4,0.0
2025-07-07,15:16:09.21,405.44,53.99,3383.56,465.00,9.500,203.9443,10.70,100.00,0.00,0.0070,-0.000,-0.19,-0.0063,-0.000,-1.33,0.0007,-0.000,2.47,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,42.8,0.0
2025-07-07,15:16:10.21,442.86,29.85,2080.22,465.00,9.500,204.1025,11.24,100.00,0.00,0.0070,0.000,-0.20,-0.0063,0.000,-1.29,0.0007,0.000,2.58,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,43.8,0.0
2025-07-07,15:16:11.21,450.31,29.51,1934.49,465.00,9.500,204.2606,10.70,100.00,0.00,0.0070,-0.000,-0.21,-0.0063,-0.000,-1.27,0.0007,-0.000,2.68,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,44.5,0.0
2025-07-07,15:16:12.21,450.92,29.41,1921.67,465.00,9.500,204.4188,9.69,100.00,0.00,0.0070,0.000,-0.14,-0.0063,0.000,-1.27,0.0007,0.000,2.75,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,45.2,0.0
2025-07-07,15:16:13.21,450.65,28.41,1886.85,465.00,9.500,204.5770,9.19,100.00,0.00,0.0070,-0.000,-0.10,-0.0063,-0.000,-1.23,0.0007,-0.000,2.78,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,46.1,0.0
2025-07-07,15:16:14.21,450.50,28.19,1849.07,465.00,9.500,204.7352,9.42,100.00,0.00,0.0070,0.000,-0.09,-0.0063,0.000,-1.25,0.0007,0.000,2.82,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,46.8,0.0
2025-07-07,15:16:15.20,450.33,28.16,1836.04,465.00,9.500,204.8933,10.08,100.00,0.00,0.0070,-0.000,-0.05,-0.0063,-0.000,-1.23,0.0007,-0.000,2.82,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,47.1,0.0
2025-07-07,15:16:16.20,450.18,28.07,1833.89,465.00,9.500,205.0515,9.94,100.00,0.00,0.0070,0.000,-0.02,-0.0063,0.000,-1.24,0.0007,0.000,2.85,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,47.4,0.0
2025-07-07,15:16:17.20,450.04,27.73,1820.89,465.00,9.500,205.2097,9.44,100.00,0.00,0.0070,-0.000,-0.02,-0.0063,-0.000,-1.22,0.0007,-0.000,2.86,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,47.7,0.0
2025-07-07,15:16:18.20,450.04,27.63,1811.54,465.00,9.500,205.3679,9.28,100.00,0.00,0.0070,0.000,-0.05,-0.0063,0.000,-1.21,0.0007,0.000,2.87,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,48.0,0.0
2025-07-07,15:16:19.20,450.04,27.21,1788.70,465.00,9.500,205.5260,9.85,100.00,0.00,0.0070,-0.000,-0.04,-0.0063,0.000,-1.21,0.0007,-0.000,2.89,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,48.2,0.0
2025-07-07,15:16:20.20,450.04,26.89,1763.94,465.00,9.500,205.6842,10.76,100.00,0.00,0.0070,0.000,-0.08,-0.0063,0.000,-1.22,0.0007,-0.000,2.92,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,48.3,0.0
2025-07-07,15:16:21.20,450.04,27.05,1766.79,465.00,9.500,205.8424,10.14,100.00,0.00,0.0070,-0.000,-0.06,-0.0063,0.000,-1.22,0.0007,-0.000,2.91,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,48.3,0.0
2025-07-07,15:16:22.20,449.97,27.57,1796.32,465.00,9.500,206.0006,9.14,100.00,0.00,0.0070,0.000,-0.01,-0.0063,0.000,-1.21,0.0007,0.000,2.90,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,48.3,0.0
2025-07-07,15:16:23.20,449.89,27.96,1815.40,465.00,9.500,206.1587,8.98,100.00,0.00,0.0070,-0.000,0.09,-0.0063,0.000,-1.22,0.0007,-0.000,2.93,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,48.3,0.0
2025-07-07,15:16:24.20,449.83,28.18,1840.42,465.00,9.500,206.3169,9.27,100.00,0.00,0.0070,0.000,0.16,-0.0063,0.000,-1.20,0.0007,0.000,2.92,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,48.4,0.0
2025-07-07,15:16:25.19,449.84,27.91,1832.23,465.00,9.500,206.4751,9.65,100.00,0.00,0.0070,-0.000,0.22,-0.0063,0.000,-1.20,0.0007,-0.000,2.93,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,48.6,0.0
2025-07-07,15:16:26.19,449.90,27.63,1813.01,465.00,9.500,206.6333,9.44,100.00,0.00,0.0070,0.000,0.20,-0.0063,0.000,-1.19,0.0007,0.000,2.94,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,49.0,0.0
2025-07-07,15:16:27.19,449.94,27.56,1804.48,465.00,9.500,206.7914,9.29,100.00,0.00,0.0070,0.000,0.16,-0.0063,-0.000,-1.18,0.0007,-0.000,2.94,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,49.4,0.0
2025-07-07,15:16:28.19,449.98,26.99,1783.71,465.00,9.500,206.9496,9.46,100.00,0.00,0.0070,0.000,0.14,-0.0063,-0.000,-1.18,0.0007,0.000,2.94,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,49.7,0.0
2025-07-07,15:16:29.19,450.04,26.17,1724.69,465.00,9.500,207.1078,9.88,100.00,0.00,0.0070,0.000,0.13,-0.0063,0.000,-1.20,0.0007,-0.000,2.95,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,49.9,0.0
2025-07-07,15:16:30.19,450.04,26.17,1715.86,465.00,9.500,207.2660,10.14,100.00,0.00,0.0070,-0.000,0.11,-0.0063,-0.000,-1.18,0.0007,0.000,2.96,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.2,0.0
2025-07-07,15:16:31.19,450.04,26.17,1707.79,465.00,9.500,207.4241,9.50,100.00,0.00,0.0070,0.000,0.12,-0.0063,-0.000,-1.18,0.0007,0.000,2.96,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.5,0.0
2025-07-07,15:16:32.19,449.97,26.43,1723.61,465.00,9.500,207.5823,9.15,100.00,0.00,0.0070,-0.000,0.12,-0.0063,-0.000,-1.17,0.0007,0.000,2.96,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.8,0.0
2025-07-07,15:16:33.19,449.90,26.63,1736.58,465.00,9.500,207.7405,9.11,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.19,0.0007,0.000,2.97,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.9,0.0
2025-07-07,15:16:34.19,449.91,26.45,1728.40,465.00,9.500,207.8986,9.62,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.17,0.0007,0.000,2.96,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.9,0.0
2025-07-07,15:16:35.19,449.91,26.47,1730.17,465.00,9.500,208.0568,10.09,100.00,0.00,0.0070,0.000,0.10,-0.0063,0.000,-1.19,0.0007,0.000,2.97,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.7,0.0
2025-07-07,15:16:36.18,449.91,26.49,1729.87,465.00,9.500,208.2150,9.96,100.00,0.00,0.0070,-0.000,0.10,-0.0063,-0.000,-1.19,0.0007,0.000,2.97,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.6,0.0
2025-07-07,15:16:37.18,449.90,26.35,1730.92,465.00,9.500,208.3732,10.06,100.00,0.00,0.0070,0.000,0.09,-0.0063,0.000,-1.19,0.0007,-0.000,2.96,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.6,0.0
2025-07-07,15:16:38.18,449.90,26.55,1732.07,465.00,9.500,208.5314,10.96,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.19,0.0007,0.000,2.96,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.6,0.0
2025-07-07,15:16:39.18,449.91,26.42,1730.97,465.00,9.500,208.6895,11.58,100.00,0.00,0.0070,0.000,0.09,-0.0063,-0.000,-1.18,0.0007,0.000,2.96,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.6,0.0
2025-07-07,15:16:40.18,449.91,26.48,1726.74,465.00,9.587,208.8478,10.39,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.17,0.0007,0.000,2.96,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.6,0.0
2025-07-07,15:16:41.18,449.92,26.35,1728.23,465.00,14.800,209.0509,10.97,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.17,0.0007,0.000,2.97,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.9,0.0
2025-07-07,15:16:42.18,449.90,26.57,1733.98,465.00,15.000,209.3005,12.94,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.16,0.0007,0.000,2.97,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.1,0.0
2025-07-07,15:16:43.18,449.90,26.48,1734.43,465.00,15.000,209.5503,11.78,100.00,0.00,0.0070,-0.000,0.09,-0.0063,-0.000,-1.17,0.0007,0.000,2.97,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.3,0.0
2025-07-07,15:16:44.18,449.90,26.41,1730.56,465.00,15.000,209.8000,9.27,100.00,0.00,0.0070,-0.000,0.09,-0.0063,-0.000,-1.19,0.0007,-0.000,2.98,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.5,0.0
2025-07-07,15:16:45.17,449.91,26.37,1732.07,465.00,15.000,210.0498,9.26,100.00,0.00,0.0070,0.000,0.09,-0.0063,-0.000,-1.16,0.0007,-0.000,2.98,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.8,0.0
2025-07-07,15:16:46.17,449.90,26.38,1728.83,465.00,15.000,210.2995,9.65,100.00,0.00,0.0070,-0.000,0.07,-0.0063,-0.000,-1.19,0.0007,0.000,2.98,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.1,0.0
2025-07-07,15:16:47.17,449.91,26.55,1733.79,465.00,15.000,210.5493,9.29,100.00,0.00,0.0070,0.000,0.09,-0.0063,-0.000,-1.18,0.0007,0.000,2.98,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.3,0.0
2025-07-07,15:16:48.17,449.90,26.33,1729.93,465.00,15.000,210.7990,9.34,100.00,0.00,0.0070,-0.000,0.09,-0.0063,-0.000,-1.19,0.0007,0.000,2.98,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.2,0.0
2025-07-07,15:16:49.17,449.91,26.27,1727.06,465.00,15.000,211.0488,9.88,100.00,0.00,0.0070,0.000,0.08,-0.0063,-0.000,-1.17,0.0007,-0.000,2.99,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.0,0.0
2025-07-07,15:16:50.17,449.91,26.39,1725.83,465.00,15.000,211.2985,10.31,100.00,0.00,0.0070,0.000,0.08,-0.0063,0.000,-1.19,0.0007,0.000,2.99,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.7,0.0
2025-07-07,15:16:51.17,449.90,26.41,1721.69,465.00,15.000,211.5483,10.29,100.00,0.00,0.0070,0.000,0.08,-0.0063,-0.000,-1.18,0.0007,0.000,2.99,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.4,0.0
2025-07-07,15:16:52.17,449.90,26.29,1721.52,465.00,15.000,211.7980,10.66,100.00,0.00,0.0070,-0.000,0.07,-0.0063,-0.000,-1.18,0.0007,-0.000,2.99,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.1,0.0
2025-07-07,15:16:53.17,449.93,26.13,1712.74,465.00,15.000,212.0478,10.14,100.00,0.00,0.0070,-0.000,0.09,-0.0063,-0.000,-1.18,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.9,0.0
2025-07-07,15:16:54.17,449.92,26.11,1709.86,465.00,15.000,212.2975,9.85,100.00,0.00,0.0070,0.000,0.08,-0.0063,0.000,-1.18,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.7,0.0
2025-07-07,15:16:55.16,449.94,26.06,1703.67,465.00,15.000,212.5473,11.09,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.18,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.6,0.0
2025-07-07,15:16:56.16,449.93,26.04,1701.69,465.00,15.000,212.7970,11.03,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.17,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.5,0.0
2025-07-07,15:16:57.16,449.92,26.01,1699.75,465.00,15.000,213.0468,10.67,100.00,0.00,0.0070,-0.000,0.10,-0.0063,0.000,-1.18,0.0007,0.000,2.99,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.4,0.0
2025-07-07,15:16:58.16,449.93,26.06,1700.20,465.00,15.000,213.2965,10.91,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.18,0.0007,-0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.3,0.0
2025-07-07,15:16:59.16,449.91,25.89,1694.83,465.00,15.000,213.5463,9.63,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.17,0.0007,-0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.3,0.0
2025-07-07,15:17:00.16,449.93,25.90,1694.29,465.00,15.000,213.7960,8.95,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.18,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.4,0.0
2025-07-07,15:17:01.16,449.91,25.82,1692.74,465.00,15.000,214.0458,9.63,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.15,0.0007,0.000,2.99,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.4,0.0
2025-07-07,15:17:02.16,449.90,25.92,1693.34,465.00,15.000,214.2955,9.35,100.00,0.00,0.0070,-0.000,0.11,-0.0063,-0.000,-1.18,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.3,0.0
2025-07-07,15:17:03.16,449.92,25.84,1695.29,465.00,15.000,214.5453,9.07,100.00,0.00,0.0070,0.000,0.11,-0.0063,0.000,-1.17,0.0007,-0.000,2.99,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.4,0.0
2025-07-07,15:17:04.16,449.90,25.82,1694.32,465.00,15.000,214.7950,9.56,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.16,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.8,0.0
2025-07-07,15:17:05.15,449.91,25.76,1692.94,465.00,15.000,215.0448,9.56,100.00,0.00,0.0070,0.000,0.11,-0.0063,0.000,-1.15,0.0007,0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.2,0.0
2025-07-07,15:17:06.15,449.90,25.99,1698.09,465.00,15.000,215.2945,9.36,100.00,0.00,0.0070,-0.000,0.11,-0.0063,-0.000,-1.17,0.0007,-0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.4,0.0
2025-07-07,15:17:07.15,449.90,25.89,1697.44,465.00,15.000,215.5443,9.61,100.00,0.00,0.0070,0.000,0.12,-0.0063,0.000,-1.17,0.0007,-0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.7,0.0
2025-07-07,15:17:08.15,449.92,25.91,1693.16,465.00,15.000,215.7940,9.31,100.00,0.00,0.0070,-0.000,0.11,-0.0063,-0.000,-1.16,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.0,0.0
2025-07-07,15:17:09.15,449.91,25.76,1692.72,465.00,15.000,216.0438,8.96,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.18,0.0007,-0.000,3.02,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.1,0.0
2025-07-07,15:17:10.15,449.92,25.81,1690.23,465.00,15.000,216.2935,9.37,100.00,0.00,0.0070,-0.000,0.11,-0.0063,-0.000,-1.16,0.0007,0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.2,0.0
2025-07-07,15:17:11.15,449.92,25.85,1688.85,465.00,15.000,216.5433,9.59,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.17,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.1,0.0
2025-07-07,15:17:12.15,449.90,25.82,1689.46,465.00,15.000,216.7930,9.11,100.00,0.00,0.0070,0.000,0.12,-0.0063,-0.000,-1.15,0.0007,-0.000,3.02,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.1,0.0
2025-07-07,15:17:13.15,449.90,25.75,1685.89,465.00,15.000,217.0428,9.39,100.00,0.00,0.0070,-0.000,0.11,-0.0063,-0.000,-1.16,0.0007,0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.1,0.0
2025-07-07,15:17:14.15,449.92,25.66,1682.27,465.00,15.000,217.2925,9.52,100.00,0.00,0.0070,-0.000,0.11,-0.0063,0.000,-1.17,0.0007,0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.0,0.0
2025-07-07,15:17:15.14,449.91,25.70,1682.47,465.00,15.000,217.5423,9.01,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.16,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.9,0.0
2025-07-07,15:17:16.14,449.90,25.58,1681.14,465.00,15.000,217.7920,9.52,100.00,0.00,0.0070,-0.000,0.10,-0.0063,-0.000,-1.15,0.0007,-0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.7,0.0
2025-07-07,15:17:17.14,449.93,25.53,1673.84,465.00,15.000,218.0418,9.66,100.00,0.00,0.0070,0.000,0.09,-0.0063,0.000,-1.17,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.5,0.0
2025-07-07,15:17:18.14,449.92,25.60,1675.90,465.00,15.000,218.2915,8.95,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.15,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.1,0.0
2025-07-07,15:17:19.14,449.92,25.68,1674.15,465.00,15.000,218.5413,9.65,100.00,0.00,0.0070,0.000,0.11,-0.0063,0.000,-1.16,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.9,0.0
2025-07-07,15:17:20.14,449.92,25.52,1674.60,465.00,15.000,218.7910,10.09,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.15,0.0007,0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.8,0.0
2025-07-07,15:17:21.14,449.90,25.87,1681.64,465.00,15.000,219.0408,10.27,100.00,0.00,0.0070,0.000,0.11,-0.0063,0.000,-1.17,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.8,0.0
2025-07-07,15:17:22.14,449.87,25.86,1692.22,465.00,15.000,219.2905,11.47,100.00,0.00,0.0070,0.000,0.12,-0.0063,0.000,-1.18,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.9,0.0
2025-07-07,15:17:23.14,449.89,25.82,1689.77,465.00,15.001,219.5403,12.50,100.00,0.00,0.0070,-0.000,0.12,-0.0063,-0.000,-1.16,0.0007,-0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.3,0.0
2025-07-07,15:17:24.14,449.91,25.64,1679.35,465.00,15.000,219.7900,10.16,100.00,0.00,0.0070,0.000,0.11,-0.0063,0.000,-1.17,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.7,0.0
2025-07-07,15:17:25.14,449.91,25.60,1678.22,465.00,15.000,220.0398,10.01,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.17,0.0007,-0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.0,0.0
2025-07-07,15:17:26.13,449.91,25.71,1675.92,465.00,15.000,220.2895,10.07,100.00,0.00,0.0070,0.000,0.11,-0.0063,0.000,-1.17,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.0,0.0
2025-07-07,15:17:27.13,449.90,25.62,1682.08,465.00,15.000,220.5393,9.03,100.00,0.00,0.0070,0.000,0.10,-0.0063,0.000,-1.17,0.0007,-0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.0,0.0
2025-07-07,15:17:28.13,449.91,25.66,1675.86,465.00,15.000,220.7890,9.25,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.17,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.1,0.0
2025-07-07,15:17:29.13,449.90,25.54,1678.42,465.00,15.000,221.0387,10.05,100.00,0.00,0.0070,-0.000,0.11,-0.0063,0.000,-1.17,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.1,0.0
2025-07-07,15:17:30.13,449.91,25.67,1680.69,465.00,15.000,221.2885,9.04,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.15,0.0007,0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,52.1,0.0
2025-07-07,15:17:31.13,449.90,25.60,1684.10,465.00,15.000,221.5382,9.20,100.00,0.00,0.0070,0.000,0.11,-0.0063,0.000,-1.17,0.0007,-0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.9,0.0
2025-07-07,15:17:32.13,449.90,25.91,1684.54,465.00,15.000,221.7880,9.80,100.00,0.00,0.0070,-0.000,0.11,-0.0063,-0.000,-1.14,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.7,0.0
2025-07-07,15:17:33.13,449.89,25.67,1688.43,465.00,15.000,222.0377,9.16,100.00,0.00,0.0070,0.000,0.11,-0.0063,0.000,-1.15,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.6,0.0
2025-07-07,15:17:34.13,449.90,25.66,1683.18,465.00,15.000,222.2875,8.92,100.00,0.00,0.0070,-0.000,0.12,-0.0063,0.000,-1.16,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.8,0.0
2025-07-07,15:17:35.12,449.92,25.59,1679.06,465.00,15.000,222.5372,9.36,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.16,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.9,0.0
2025-07-07,15:17:36.12,449.92,25.56,1673.62,465.00,15.000,222.7870,8.84,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.15,0.0007,0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.8,0.0
2025-07-07,15:17:37.12,449.91,25.45,1671.64,465.00,15.000,223.0367,8.91,100.00,0.00,0.0070,0.000,0.12,-0.0063,0.000,-1.15,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.6,0.0
2025-07-07,15:17:38.12,449.92,25.49,1669.28,465.00,15.000,223.2865,9.91,100.00,0.00,0.0070,-0.000,0.10,-0.0063,0.000,-1.18,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.3,0.0
2025-07-07,15:17:39.12,449.90,25.51,1667.93,465.00,15.000,223.5362,9.90,100.00,0.00,0.0070,-0.000,0.11,-0.0063,-0.000,-1.16,0.0007,0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,51.0,0.0
2025-07-07,15:17:40.12,449.92,25.40,1667.50,465.00,15.000,223.7860,9.13,100.00,0.00,0.0070,0.000,0.11,-0.0063,0.000,-1.16,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.9,0.0
2025-07-07,15:17:41.12,449.91,25.42,1662.45,465.00,15.000,224.0357,9.38,100.00,0.00,0.0070,-0.000,0.11,-0.0063,-0.000,-1.15,0.0007,0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.6,0.0
2025-07-07,15:17:42.12,449.91,25.37,1660.60,465.00,15.000,224.2854,9.28,100.00,0.00,0.0070,0.000,0.11,-0.0063,-0.000,-1.16,0.0007,-0.000,3.00,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,50.3,0.0
2025-07-07,15:17:43.12,449.92,25.49,1663.44,465.00,15.000,224.5351,9.86,100.00,0.00,0.0070,-0.000,0.10,-0.0063,-0.000,-1.16,0.0007,0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,49.9,0.0
2025-07-07,15:17:44.12,449.90,25.37,1665.00,465.00,15.000,224.7849,11.06,100.00,0.00,0.0070,0.000,0.11,-0.0063,0.000,-1.16,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,49.5,0.0
2025-07-07,15:17:45.11,449.91,25.39,1661.71,465.00,15.000,225.0346,10.20,100.00,0.00,0.0070,0.000,0.10,-0.0063,0.000,-1.16,0.0007,0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,49.2,0.0
2025-07-07,15:17:46.11,449.92,25.35,1661.00,465.00,15.000,225.2844,9.27,100.00,0.00,0.0070,0.000,0.10,-0.0063,-0.000,-1.16,0.0007,-0.000,3.01,28,23.0,22.0,0.0,0.0,0.0,0.0,-0.2098,49.0,0.0
