Date,Time,SpinVel,SpinTrq,SpinPwr,SpinSP,FeedVel,FeedPos,FeedTrq,FRO,PathVel,XPos,XVel,XTrq,YPos,YVel,YTrq,ZPos,ZVel,ZTrq,Gcode,Low,High,Ktype1,Ktype2,Ktype3,Ktype4,O2,ToolTemp,Tool2Temp
2025-07-08,10:44:12.24,449.60,95.43,6371.54,465.00,9.500,131.9383,18.51,100.00,14.04,3.2457,-0.000,-1.92,-0.0747,-14.047,-5.46,0.0198,0.050,0.39,67,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,431.8,0.0
2025-07-08,10:44:13.24,450.20,92.89,5929.52,465.00,9.500,132.0964,19.53,100.00,13.07,3.2457,0.000,-0.87,-0.3008,-13.071,-5.44,0.0206,0.044,0.47,69,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,432.9,0.0
2025-07-08,10:44:14.24,450.04,93.85,6082.10,465.00,9.500,132.2546,20.96,100.00,13.00,3.2457,-0.001,-1.63,-0.5173,-13.000,-5.66,0.0213,0.043,-0.42,71,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,431.3,0.0
2025-07-08,10:44:15.24,449.96,92.78,6121.20,465.00,9.708,132.4135,21.07,100.00,13.00,3.2457,0.001,-1.21,-0.7338,-12.999,-5.31,0.0220,0.043,0.56,73,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,430.6,0.0
2025-07-08,10:44:16.24,449.96,93.54,6130.90,465.00,10.000,132.5787,19.90,100.00,13.00,3.2457,-0.000,-1.17,-0.9502,-13.000,-6.16,0.0228,0.043,0.48,73,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,429.5,0.0
2025-07-08,10:44:17.24,449.75,98.36,6288.25,465.00,10.000,132.7452,19.48,100.00,13.00,3.2457,-0.000,-1.16,-1.1666,-13.000,-5.16,0.0235,0.044,-0.03,75,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,428.9,0.0
2025-07-08,10:44:18.23,449.38,103.78,6641.03,465.00,10.000,132.9117,20.36,100.00,13.00,3.2457,-0.012,-2.14,-1.3831,-12.999,-5.14,0.0242,0.044,0.08,77,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,430.4,0.0
2025-07-08,10:44:19.23,449.67,98.31,6395.70,465.00,10.000,133.0782,21.04,100.00,13.00,3.2452,-0.033,-2.63,-1.5995,-12.999,-5.56,0.0250,0.045,-0.51,77,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,433.3,0.0
2025-07-08,10:44:20.23,450.00,96.39,6257.64,465.00,10.034,133.2447,20.69,100.00,13.00,3.2430,-0.258,-2.17,-1.8159,-12.996,-5.27,0.0257,0.041,-0.29,78,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,434.1,0.0
2025-07-08,10:44:21.23,449.78,99.03,6450.83,465.00,11.973,133.4283,20.52,100.00,13.00,3.2217,-2.604,-2.71,-2.0302,-12.694,-5.75,0.0264,0.044,0.19,79,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,434.2,0.0
2025-07-08,10:44:22.23,449.73,100.29,6501.42,465.00,12.000,133.6281,21.64,100.00,13.00,3.1622,-4.258,-2.45,-2.2378,-12.274,-5.52,0.0271,0.046,-0.66,80,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,434.8,0.0
2025-07-08,10:44:23.23,449.43,105.91,6891.22,465.00,12.000,133.8279,23.32,100.00,13.00,3.0799,-5.623,-2.91,-2.4378,-11.701,-5.77,0.0278,0.040,-0.95,82,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,435.6,0.0
2025-07-08,10:44:24.23,449.46,106.49,6925.10,465.00,12.000,134.0277,22.35,100.00,13.00,2.9668,-7.914,-2.80,-2.6210,-10.289,-5.76,0.0285,0.044,-1.33,83,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,437.1,0.0
2025-07-08,10:44:25.23,449.38,109.71,7145.46,465.00,12.000,134.2275,20.94,100.00,13.00,2.8223,-9.261,-2.86,-2.7813,-9.122,-5.21,0.0292,0.043,-2.15,83,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,439.1,0.0
2025-07-08,10:44:26.23,449.49,110.14,7068.29,465.00,12.000,134.4273,22.17,100.00,13.00,2.6667,-9.814,-2.95,-2.9313,-8.401,-5.05,0.0300,0.043,-1.07,84,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,441.1,0.0
2025-07-08,10:44:27.23,449.74,107.51,6974.88,465.00,12.000,134.6271,23.21,100.00,12.64,2.4884,-11.163,-3.29,-3.0493,-5.843,-5.62,0.0307,0.044,-0.92,85,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,442.8,0.0
2025-07-08,10:44:28.22,449.39,117.22,7404.62,465.00,12.000,134.8269,21.75,100.00,11.99,2.3029,-11.132,-3.23,-3.1303,-4.419,-5.04,0.0314,0.042,-1.90,85,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,444.2,0.0
2025-07-08,10:44:29.22,449.03,117.56,7780.75,465.00,12.000,135.0267,20.37,100.00,11.98,2.1168,-11.396,-3.40,-3.2007,-3.405,-4.31,0.0321,0.040,-1.71,86,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,448.2,0.0
2025-07-08,10:44:30.22,449.46,115.92,7530.47,465.00,12.000,135.2265,21.42,100.00,11.99,1.9215,-11.906,-3.14,-3.2354,-1.207,-4.10,0.0327,0.038,-2.03,87,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,452.5,0.0
2025-07-08,10:44:31.22,449.95,110.01,7214.35,465.00,12.000,135.4263,22.25,100.00,11.98,1.7225,-11.936,-3.22,-3.2467,-0.128,-3.76,0.0334,0.044,-1.78,88,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,455.9,0.0
2025-07-08,10:44:32.22,450.24,106.18,6998.10,465.00,12.000,135.6261,20.66,100.00,11.99,1.5266,-11.636,-3.57,-3.2211,2.841,5.60,0.0341,0.039,-0.63,88,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,457.8,0.0
2025-07-08,10:44:33.22,450.52,100.79,6681.71,465.00,12.000,135.8259,19.77,100.00,11.99,1.3330,-11.567,-3.51,-3.1733,3.075,5.01,0.0347,0.040,-0.39,89,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,458.2,0.0
2025-07-08,10:44:34.22,450.49,103.48,6661.53,465.00,12.000,136.0257,21.47,100.00,11.99,1.1427,-11.251,-2.69,-3.1144,4.031,5.18,0.0354,0.041,-0.56,90,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,456.6,0.0
2025-07-08,10:44:35.22,450.32,102.36,6672.07,465.00,12.000,136.2255,21.85,100.00,11.99,0.9647,-10.251,-2.51,-3.0270,6.200,6.20,0.0361,0.037,-0.34,90,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,454.9,0.0
2025-07-08,10:44:36.22,450.58,93.53,6226.18,465.00,12.000,136.4253,20.00,100.00,11.99,0.7931,-10.365,-2.92,-2.9254,6.002,5.71,0.0367,0.044,-0.26,91,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,454.7,0.0
2025-07-08,10:44:37.22,450.83,93.36,5925.37,465.00,12.000,136.6251,20.03,100.00,11.98,0.6163,-11.030,-3.10,-2.8345,4.568,4.82,0.0374,0.038,0.03,92,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,452.6,0.0
2025-07-08,10:44:38.21,450.15,99.48,6360.19,465.00,12.000,136.8249,21.47,100.00,11.99,0.4280,-11.448,-2.98,-2.7695,3.501,5.05,0.0381,0.040,0.28,93,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,449.8,0.0
2025-07-08,10:44:39.21,449.62,106.87,6735.07,465.00,12.000,137.0247,21.86,100.00,11.98,0.2345,-11.832,-2.09,-2.7261,1.319,5.01,0.0387,0.040,-0.79,94,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,448.8,0.0
2025-07-08,10:44:40.21,449.30,104.32,6933.07,465.00,12.000,137.2245,20.13,100.00,11.98,0.0356,-11.966,-2.85,-2.7162,0.475,5.83,0.0394,0.039,-0.76,94,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,451.9,0.0
2025-07-08,10:44:41.21,449.76,104.18,6659.97,465.00,12.000,137.4243,20.36,100.00,11.99,-0.1633,-11.914,-2.36,-2.7167,-0.889,-1.90,0.0401,0.042,-0.40,95,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,452.9,0.0
2025-07-08,10:44:42.21,449.54,105.31,6983.78,465.00,12.000,137.6241,21.77,100.00,11.30,-0.3544,-10.767,-2.65,-2.7502,-3.197,-4.79,0.0407,0.039,-1.70,96,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,454.2,0.0
2025-07-08,10:44:43.21,449.52,114.20,7126.62,465.00,12.000,137.8239,21.36,100.00,11.06,-0.5275,-10.351,-2.69,-2.8134,-3.889,-4.88,0.0414,0.039,-1.78,96,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,456.4,0.0
2025-07-08,10:44:44.21,449.18,116.30,7423.41,465.00,12.000,138.0237,19.74,100.00,11.06,-0.6986,-10.074,-2.36,-2.8811,-4.511,-4.76,0.0420,0.036,-1.45,97,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,458.9,0.0
2025-07-08,10:44:45.21,449.07,115.61,7528.88,465.00,12.000,138.2235,20.40,100.00,11.06,-0.8632,-9.808,-2.46,-2.9633,-5.100,-4.99,0.0426,0.034,-1.82,98,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,462.1,0.0
2025-07-08,10:44:46.21,448.63,117.91,7741.53,465.00,12.000,138.4233,21.85,100.00,11.06,-1.0246,-9.612,-2.98,-3.0516,-5.464,-4.61,0.0432,0.038,-2.75,98,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,465.2,0.0
2025-07-08,10:44:47.21,446.94,124.11,7942.56,465.00,12.000,138.6231,20.94,100.00,11.06,-1.1872,-10.173,-3.07,-3.1364,-4.092,-4.83,0.0438,0.038,-2.71,99,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,468.5,0.0
2025-07-08,10:44:48.21,444.08,126.46,8063.94,465.00,12.000,138.8229,19.61,100.00,11.06,-1.3633,-10.703,-2.79,-3.1880,-2.768,-4.39,0.0445,0.038,-3.23,100,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,471.5,0.0
2025-07-08,10:44:49.20,440.51,123.25,7836.99,465.00,12.000,139.0227,20.88,100.00,11.07,-1.5420,-10.822,-3.01,-3.2306,-1.712,-1.90,0.0451,0.037,-3.54,101,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,474.4,0.0
2025-07-08,10:44:50.20,435.95,122.11,7691.18,465.00,12.000,139.2225,22.09,100.00,11.07,-1.7246,-11.045,-2.83,-3.2345,0.512,5.30,0.0457,0.036,-2.89,101,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,476.4,0.0
2025-07-08,10:44:51.20,430.42,125.23,7694.72,465.00,12.000,139.4223,20.96,100.00,11.07,-1.9085,-11.027,-2.39,-3.2257,0.701,6.28,0.0463,0.037,-3.02,102,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,478.0,0.0
2025-07-08,10:44:52.20,424.26,122.59,7560.06,465.00,12.000,139.6221,19.85,100.00,11.06,-2.0911,-10.862,-3.07,-3.2043,1.897,6.82,0.0469,0.038,-3.34,103,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,480.0,0.0
2025-07-08,10:44:53.20,418.15,120.53,7189.39,465.00,12.000,139.8219,21.09,100.00,11.07,-2.2639,-9.977,-2.67,-3.1465,4.774,5.96,0.0476,0.036,-2.65,103,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,480.1,0.0
2025-07-08,10:44:54.20,412.19,125.05,7336.73,465.00,12.000,140.0217,22.44,100.00,11.07,-2.4300,-9.975,-2.11,-3.0670,4.774,6.37,0.0482,0.036,-3.32,103,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,478.9,0.0
