Date,Time,SpinVel,SpinTrq,SpinPwr,SpinSP,FeedVel,FeedPos,FeedTrq,FRO,PathVel,XPos,XVel,XTrq,YPos,YVel,YTrq,ZPos,ZVel,ZTrq,Gcode,Low,High,Ktype1,Ktype2,Ktype3,Ktype4,O2,ToolTemp,Tool2Temp
2025-07-07,14:47:10.95,0.00,0.00,-0.00,0.00,0.000,92.7298,2.44,100.00,3.70,3.2457,-0.000,-0.06,-0.0259,-3.699,-4.77,0.0183,0.000,5.01,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:11.95,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.48,100.00,1.59,3.2457,-0.000,-0.07,-0.0270,1.592,3.67,0.0183,0.000,5.00,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:12.95,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.44,100.00,0.24,3.2457,-0.000,-0.12,-0.0169,0.243,4.75,0.0183,0.000,5.00,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:13.95,0.00,0.00,-0.00,0.00,0.000,92.7298,2.47,100.00,0.37,3.2457,-0.000,-0.10,-0.0126,0.365,4.94,0.0183,0.000,5.00,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:14.95,0.00,0.00,-0.00,0.00,0.000,92.7298,2.44,100.00,0.24,3.2457,-0.000,-0.02,-0.0063,0.244,5.44,0.0183,-0.000,4.99,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:15.95,0.00,0.00,-0.00,0.00,0.000,92.7298,2.42,100.00,0.12,3.2457,-0.000,-0.01,-0.0028,0.120,5.52,0.0183,0.000,4.99,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:16.95,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.42,100.00,0.12,3.2457,0.000,-0.03,-0.0004,0.119,4.75,0.0183,-0.000,5.00,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:17.95,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.45,100.00,-0.00,3.2457,0.000,-0.05,-0.0001,-0.000,3.84,0.0183,-0.000,4.99,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:18.95,0.00,0.00,-0.00,0.00,0.000,92.7298,2.48,100.00,-0.00,3.2457,0.000,-0.05,-0.0001,-0.000,3.85,0.0183,0.000,5.00,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:19.95,0.00,0.00,-0.00,0.00,0.000,92.7298,2.43,100.00,0.16,3.2456,-0.164,-0.31,-0.0001,-0.000,3.85,0.0183,0.000,4.99,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:20.94,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.43,100.00,5.61,3.1934,-5.607,-2.52,-0.0001,-0.000,3.85,0.0183,-0.000,4.99,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:21.94,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.47,100.00,15.21,3.0429,-15.205,-3.13,-0.0001,0.000,3.86,0.0183,-0.000,4.99,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:22.94,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.43,100.00,23.72,2.6971,-23.722,-3.43,-0.0001,0.000,3.85,0.0183,0.000,4.98,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:23.94,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.44,100.00,5.31,2.4230,-5.306,-1.39,-0.0001,0.000,3.83,0.0183,0.000,4.99,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:24.94,0.00,0.00,-0.00,0.00,0.000,92.7298,2.41,100.00,44.16,2.1811,-44.163,-4.14,-0.0001,-0.000,3.85,0.0183,-0.000,4.98,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:25.94,0.00,0.00,-0.00,0.00,0.000,92.7298,2.50,100.00,74.42,1.0442,-74.422,-5.08,-0.0001,0.000,3.84,0.0183,0.000,4.97,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:26.94,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.48,100.00,12.04,0.2546,-12.040,-0.84,-0.0001,-0.000,3.82,0.0183,0.000,4.98,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:27.94,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.44,100.00,1.51,0.2364,-1.511,-1.03,-0.0001,-0.000,3.82,0.0183,-0.000,4.97,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:28.94,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.46,100.00,9.04,0.1274,-9.036,-2.60,-0.0001,0.000,3.84,0.0183,-0.000,4.97,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:29.94,0.00,0.00,-0.00,0.00,0.000,92.7298,2.46,100.00,1.98,0.0549,-1.981,-1.94,-0.0001,-0.000,3.83,0.0183,0.000,4.98,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:30.93,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.43,100.00,1.65,0.0184,-1.652,-1.24,-0.0001,-0.000,3.82,0.0183,0.000,4.99,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:31.93,0.00,0.00,-0.00,0.00,0.000,92.7298,2.49,100.00,0.12,0.0021,-0.121,-0.89,-0.0001,0.000,3.81,0.0183,-0.000,4.98,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:32.93,0.00,0.00,-0.00,0.00,0.000,92.7298,2.44,100.00,-0.00,0.0006,0.000,-1.71,-0.0001,-0.000,3.84,0.0183,0.000,4.97,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:33.93,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.46,100.00,-0.00,0.0006,0.000,-1.64,-0.0001,-0.000,3.82,0.0183,-0.000,4.97,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:34.93,0.00,0.00,-0.00,0.00,0.000,92.7298,2.45,100.00,-0.00,0.0006,-0.000,-1.65,-0.0001,0.000,3.83,0.0183,-0.000,4.96,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:35.93,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.45,100.00,-0.00,0.0006,0.000,-1.64,-0.0001,0.000,3.83,0.0183,-0.000,4.97,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:36.93,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.44,100.00,-0.00,0.0006,0.000,-1.64,-0.0001,0.000,3.82,0.0183,-0.000,4.97,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:37.93,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.45,100.00,-0.00,0.0006,-0.000,-1.66,-0.0001,0.000,3.83,0.0183,-0.000,4.97,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:38.93,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.43,100.00,-0.00,0.0006,-0.000,-1.63,-0.0001,0.000,3.82,0.0183,-0.000,4.97,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:39.93,0.00,0.00,-0.00,0.00,0.000,92.7298,2.45,100.00,-0.00,0.0006,0.000,-1.64,-0.0001,-0.000,3.84,0.0183,-0.000,4.95,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:40.92,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.44,100.00,-0.00,0.0006,-0.000,-1.64,-0.0001,0.000,3.83,0.0183,-0.000,4.96,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:41.92,0.00,0.00,-0.00,0.00,0.000,92.7298,2.45,100.00,-0.00,0.0006,-0.000,-1.64,-0.0001,0.000,3.82,0.0183,-0.000,4.97,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:42.92,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.43,100.00,-0.00,0.0006,0.000,-1.64,-0.0001,0.000,3.82,0.0183,0.000,4.96,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:43.92,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.46,100.00,-0.00,0.0006,0.000,-1.64,-0.0001,-0.000,3.82,0.0183,0.000,4.95,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:44.92,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.44,100.00,0.08,0.0006,0.000,-1.64,-0.0001,0.000,3.82,0.0180,-0.085,4.01,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:45.92,0.00,0.00,-0.00,0.00,0.000,92.7298,2.46,100.00,0.20,0.0006,0.000,-1.64,-0.0001,-0.000,3.81,0.0155,-0.199,2.59,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:46.92,0.00,0.00,-0.00,0.00,0.000,92.7298,2.45,100.00,0.45,0.0006,-0.000,-1.64,-0.0001,-0.000,3.81,0.0098,-0.443,2.17,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:47.92,0.00,0.00,-0.00,0.00,0.000,92.7298,2.49,100.00,0.23,0.0006,0.000,-1.63,-0.0001,-0.000,3.82,0.0032,-0.229,1.56,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:48.92,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.44,100.00,0.11,0.0006,-0.000,-1.62,-0.0001,-0.000,3.81,0.0016,-0.109,1.74,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:49.92,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.48,100.00,0.03,0.0006,0.000,-1.63,-0.0001,-0.000,3.82,0.0003,-0.027,2.40,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:50.91,0.00,0.00,-0.00,0.00,0.000,92.7298,2.48,100.00,0.01,0.0006,-0.000,-1.63,-0.0001,-0.000,3.81,0.0001,-0.006,2.78,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:51.91,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.51,100.00,-0.00,0.0006,0.000,-1.63,-0.0001,0.000,3.81,-0.0000,-0.000,2.76,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:52.91,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.45,100.00,-0.00,0.0006,0.000,-1.62,-0.0001,-0.000,3.81,-0.0000,0.000,2.86,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:53.91,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.44,100.00,-0.00,0.0006,0.000,-1.64,-0.0001,0.000,3.80,-0.0000,0.000,2.87,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:54.91,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.42,100.00,-0.00,0.0006,0.000,-1.62,-0.0001,0.000,3.80,-0.0000,0.000,2.89,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:55.91,0.00,0.00,-0.00,0.00,0.000,92.7298,2.48,100.00,-0.00,0.0006,-0.000,-1.62,-0.0001,-0.000,3.81,-0.0000,0.000,2.90,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:56.91,0.00,0.00,-0.00,0.00,0.000,92.7298,2.49,100.00,-0.00,0.0006,-0.000,-1.63,-0.0001,0.000,3.81,-0.0000,0.000,2.89,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:57.91,0.00,0.00,-0.00,0.00,0.000,92.7298,2.46,100.00,-0.00,0.0006,-0.000,-1.61,-0.0001,-0.000,3.81,-0.0000,-0.000,2.91,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:58.91,0.00,0.00,-0.00,0.00,-0.000,92.7298,2.46,100.00,-0.00,0.0006,0.000,-1.63,-0.0001,0.000,3.79,-0.0000,0.000,2.90,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:47:59.91,0.00,0.00,-0.00,0.00,0.000,92.7298,2.45,100.00,-0.00,0.0006,-0.000,-1.63,-0.0001,-0.000,3.80,-0.0000,0.000,2.92,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
2025-07-07,14:48:00.90,0.00,0.00,-0.00,0.00,0.000,92.7298,2.48,100.00,-0.00,0.0006,-0.000,-1.63,-0.0001,0.000,3.80,-0.0000,-0.000,2.92,1,22.0,22.0,0.0,0.0,0.0,0.0,-0.2098,-2.0,0.0
